frame,25_x,25_y,25_z,25_visibility,26_x,26_y,26_z,26_visibility,27_x,27_y,27_z,27_visibility
31,0.31622034311294556,0.661124050617218,-0.013384035788476467,0.9683856964111328,0.5315781831741333,0.6374731659889221,0.12685471773147583,0.9893380403518677,0.24917113780975342,0.7792357206344604,-0.20948919653892517,0.9683026671409607
32,0.323774516582489,0.6580756306648254,-0.07245054841041565,0.9712456464767456,0.5323754549026489,0.6382362842559814,0.08233758807182312,0.9890838265419006,0.25925830006599426,0.7793389558792114,-0.1941736936569214,0.9701640009880066
33,0.34480834007263184,0.6503069996833801,-0.10013777762651443,0.9738319516181946,0.5350348353385925,0.6402994990348816,0.11787407845258713,0.988304853439331,0.31448301672935486,0.769434928894043,-0.17159467935562134,0.9720835089683533
34,0.36491167545318604,0.6437272429466248,-0.09190420806407928,0.9762303829193115,0.5354855060577393,0.6372434496879578,0.09842590987682343,0.9883415699005127,0.3636413812637329,0.7617343664169312,-0.22854480147361755,0.9743749499320984
35,0.39634767174720764,0.6360032558441162,-0.12485874444246292,0.9755927920341492,0.531356155872345,0.6366731524467468,0.05197557434439659,0.9778234958648682,0.4137515723705292,0.7520914077758789,-0.21865390241146088,0.9748298525810242
36,0.4027339816093445,0.6391124725341797,-0.15049615502357483,0.9757171273231506,0.5409277677536011,0.640239953994751,0.04389621689915657,0.9569154381752014,0.46667689085006714,0.7519655227661133,-0.18874427676200867,0.9751737117767334
37,0.46271830797195435,0.6514362692832947,-0.07600373774766922,0.9770485162734985,0.5671618580818176,0.6663111448287964,0.19906006753444672,0.9546372294425964,0.5151394605636597,0.7502813339233398,0.07852360606193542,0.9761742353439331
38,0.4269087314605713,0.6715281009674072,-0.010768990032374859,0.9789677858352661,0.5926324129104614,0.6763514280319214,0.1522376388311386,0.9548588395118713,0.5280635952949524,0.7533009648323059,-0.32024824619293213,0.9781374335289001
39,0.41903451085090637,0.6742881536483765,-0.008875544182956219,0.9800482988357544,0.588995099067688,0.6800515055656433,0.15541702508926392,0.9498783946037292,0.5241580605506897,0.7540785670280457,-0.18671676516532898,0.9794267416000366
40,0.41143563389778137,0.6721001863479614,0.0025011661928147078,0.9810225963592529,0.5923551321029663,0.683188796043396,0.24871453642845154,0.9455376863479614,0.517618715763092,0.7554788589477539,-0.22917941212654114,0.9809859991073608
41,0.4001314640045166,0.6706351041793823,-0.0671696811914444,0.9813358783721924,0.5868229269981384,0.6830163598060608,0.277145117521286,0.9328600168228149,0.5078075528144836,0.7527024149894714,0.032362598925828934,0.9813191294670105
42,0.38212794065475464,0.6631032824516296,-0.14026230573654175,0.9809836745262146,0.5833268761634827,0.6735929846763611,0.2805289626121521,0.9160296320915222,0.4950977563858032,0.7516118288040161,-0.01544584333896637,0.9821890592575073
43,0.3700769543647766,0.6572300791740417,-0.10748811066150665,0.9818695783615112,0.5820493102073669,0.6602603197097778,0.14849403500556946,0.912854790687561,0.48723387718200684,0.7522871494293213,0.011671790853142738,0.9831582903862
44,0.370864599943161,0.6543023586273193,-0.11293526738882065,0.9810781478881836,0.5437039136886597,0.6462500095367432,0.21733713150024414,0.8984922766685486,0.4860028326511383,0.7568047046661377,-0.0017361193895339966,0.9835138916969299
45,0.3783612549304962,0.6327565312385559,-0.299491286277771,0.9793503284454346,0.4987182021141052,0.6419385671615601,0.12935379147529602,0.8766239881515503,0.4842180609703064,0.7629868388175964,-0.416003555059433,0.9833003878593445
46,0.37862879037857056,0.639528214931488,-0.3406117558479309,0.978454053401947,0.477036714553833,0.6427914500236511,0.14332686364650726,0.839918851852417,0.4812765121459961,0.7787474393844604,-0.5283185243606567,0.9835325479507446
47,0.3814886212348938,0.642429530620575,-0.43864354491233826,0.9793335795402527,0.45983079075813293,0.6433650851249695,0.21453897655010223,0.8070440888404846,0.4773541986942291,0.7924976944923401,-0.7282328605651855,0.9834371209144592
48,0.3819951117038727,0.6450720429420471,-0.4682275056838989,0.9800353646278381,0.4217689633369446,0.6573899984359741,0.20473703742027283,0.7661980390548706,0.4734547734260559,0.8068563938140869,-0.7395528554916382,0.982323169708252
49,0.38182970881462097,0.6661412119865417,-0.44429534673690796,0.9779325127601624,0.4061618447303772,0.6659977436065674,0.19875866174697876,0.722854495048523,0.4728102684020996,0.8234875202178955,-0.6707364320755005,0.9812337160110474
50,0.3791407644748688,0.6730920672416687,-0.400297075510025,0.9653580188751221,0.3854329586029053,0.6834782361984253,0.0033392177429050207,0.6827767491340637,0.4651370048522949,0.8288789391517639,-0.5391337871551514,0.9740217924118042
51,0.3548259735107422,0.6800931692123413,-0.4610091745853424,0.9622967839241028,0.36889731884002686,0.6903843283653259,0.04625030606985092,0.6620913743972778,0.4636024534702301,0.8265002965927124,-0.6065389513969421,0.9726908802986145
52,0.3591867983341217,0.6851555705070496,-0.42219847440719604,0.9628204107284546,0.28348174691200256,0.6904800534248352,-0.13295255601406097,0.6702198386192322,0.46351325511932373,0.8292865753173828,-0.532791793346405,0.9707784652709961
53,0.3618033230304718,0.6885825395584106,-0.5444235801696777,0.9659252762794495,0.23240679502487183,0.6894524097442627,0.08564995229244232,0.6936429738998413,0.46403032541275024,0.8311525583267212,-0.6511726379394531,0.9731964468955994
54,0.3620583713054657,0.6874105930328369,-0.6201624274253845,0.9684278964996338,0.21048367023468018,0.6867371797561646,0.08575600385665894,0.7176704406738281,0.459490567445755,0.827144205570221,-0.7019451856613159,0.9753849506378174
55,0.37736865878105164,0.6878442764282227,-0.5398216247558594,0.9702143669128418,0.19349512457847595,0.669003427028656,0.037934310734272,0.7392984628677368,0.4563387930393219,0.8238636255264282,-0.41965630650520325,0.9769420027732849
56,0.380084365606308,0.6898918747901917,-0.36595386266708374,0.9729777574539185,0.18998636305332184,0.6598964929580688,0.04857413470745087,0.7646791338920593,0.44936656951904297,0.8175460696220398,-0.3085764944553375,0.9790919423103333
57,0.37571853399276733,0.6882990002632141,-0.2668743133544922,0.9754489660263062,0.18128974735736847,0.6541632413864136,-0.07683839648962021,0.7872302532196045,0.44323641061782837,0.8102314472198486,-0.1486581563949585,0.9809995889663696
58,0.34571993350982666,0.6799564957618713,-0.3041906952857971,0.9776845574378967,0.18151769042015076,0.6531956195831299,-0.015595093369483948,0.8068506121635437,0.41647812724113464,0.7977859377861023,-0.09330672025680542,0.9827327728271484
59,0.3241448700428009,0.6580129861831665,-0.3322180211544037,0.9795175790786743,0.18158961832523346,0.6542277932167053,-0.017547020688652992,0.8233580589294434,0.39136502146720886,0.7825145125389099,-0.038378797471523285,0.9839778542518616
60,0.31184008717536926,0.6561766266822815,-0.21431276202201843,0.980214536190033,0.1873498409986496,0.6570647358894348,-0.054504796862602234,0.8381882309913635,0.33989259600639343,0.7676950693130493,0.21838748455047607,0.9842805862426758
61,0.2994803488254547,0.6472213864326477,-0.4446636140346527,0.9802690744400024,0.1900199055671692,0.6579517126083374,-0.14801011979579926,0.8494885563850403,0.29050660133361816,0.7636712789535522,-0.08076591789722443,0.9832291007041931
62,0.3004694879055023,0.6520377397537231,-0.6116495728492737,0.9802650809288025,0.17959943413734436,0.687800407409668,-0.13293635845184326,0.856433093547821,0.2328648418188095,0.7593563199043274,-0.18331915140151978,0.9800512194633484
63,0.30663764476776123,0.6769357323646545,-0.36006346344947815,0.9791660308837891,0.1809130758047104,0.6841408610343933,-0.09104938805103302,0.8659133315086365,0.19274111092090607,0.7653359174728394,0.026757191866636276,0.9737091660499573
64,0.3097306489944458,0.6790599822998047,-0.3391934931278229,0.9763176441192627,0.18593357503414154,0.6817088723182678,-0.07487104833126068,0.8672412633895874,0.19762487709522247,0.768459677696228,-0.021468671038746834,0.9676051735877991
65,0.31146594882011414,0.676677942276001,-0.3790394365787506,0.9734675288200378,0.18876373767852783,0.6814352869987488,-0.031194016337394714,0.8699259161949158,0.22218835353851318,0.7661734223365784,-0.23942679166793823,0.9626269340515137
66,0.33938854932785034,0.6636129021644592,-0.4048607349395752,0.9738684296607971,0.22365158796310425,0.6720454692840576,-0.2973390519618988,0.8807935118675232,0.23526690900325775,0.7572812438011169,-0.21219676733016968,0.9620299935340881
67,0.3771630823612213,0.6571969985961914,-0.42482635378837585,0.9755861163139343,0.197112038731575,0.6753932237625122,-0.19301210343837738,0.8901501893997192,0.24981270730495453,0.7507699131965637,-0.1626841127872467,0.9634925723075867
68,0.39828285574913025,0.6411374807357788,-0.4224119484424591,0.9772477149963379,0.19252628087997437,0.6764337420463562,-0.16357064247131348,0.8990491628646851,0.31173235177993774,0.7406323552131653,-0.15469646453857422,0.9654465317726135
69,0.4175149202346802,0.6405466198921204,-0.28467267751693726,0.9790657758712769,0.19296270608901978,0.675419270992279,-0.14352597296237946,0.9084698557853699,0.36096665263175964,0.7343536019325256,0.0506659597158432,0.9673352241516113
70,0.433639258146286,0.6385620832443237,-0.20536912977695465,0.9808138608932495,0.20733217895030975,0.6575899720191956,-0.12617969512939453,0.9172166585922241,0.4005126655101776,0.7275554537773132,0.10490699857473373,0.9696293473243713
71,0.4461134076118469,0.6393821239471436,-0.056249719113111496,0.9824181199073792,0.22539348900318146,0.6541411876678467,-0.13656696677207947,0.9251891374588013,0.4544956386089325,0.7221306562423706,0.3300378620624542,0.971540629863739
72,0.4538872539997101,0.634598433971405,-0.14208480715751648,0.9837861657142639,0.24922792613506317,0.6491809487342834,-0.14918512105941772,0.9322003126144409,0.4950389266014099,0.7240310907363892,0.21506763994693756,0.9733150005340576
73,0.46625426411628723,0.6373069882392883,-0.16653841733932495,0.9851096868515015,0.26926326751708984,0.6448720097541809,-0.22091621160507202,0.9387413859367371,0.5278271436691284,0.7295446991920471,0.15283939242362976,0.9754220247268677
74,0.4771043062210083,0.6445482969284058,-0.20082975924015045,0.9861413836479187,0.2857292890548706,0.6432797908782959,-0.36028462648391724,0.9446234703063965,0.5481494665145874,0.7305733561515808,0.1234566867351532,0.9772432446479797
75,0.49931567907333374,0.6579671502113342,-0.20475001633167267,0.9868983030319214,0.2989087998867035,0.6464382410049438,-0.3790619373321533,0.9498284459114075,0.5641188621520996,0.7452014088630676,0.1267339289188385,0.9787768125534058
76,0.52232825756073,0.6734949350357056,-0.18834607303142548,0.9879899024963379,0.3139822483062744,0.661910355091095,-0.2825898230075836,0.9546378254890442,0.5685234665870667,0.7532055377960205,0.2356310784816742,0.9805319309234619
77,0.5221375226974487,0.6701630353927612,-0.20240715146064758,0.988882303237915,0.33928313851356506,0.6781970858573914,-0.15112312138080597,0.958476185798645,0.5706418752670288,0.7566717863082886,0.12798845767974854,0.9818416237831116
78,0.5207698345184326,0.6707702279090881,-0.17415304481983185,0.9888796210289001,0.34271541237831116,0.6807826161384583,-0.14173568785190582,0.961834728717804,0.5640946626663208,0.7575305104255676,0.051443830132484436,0.9820329546928406
79,0.530549943447113,0.6815531253814697,-0.18140456080436707,0.9895074367523193,0.3303745687007904,0.6789610981941223,-0.210317000746727,0.9653841257095337,0.5664421916007996,0.7580453753471375,0.2345992475748062,0.9830763936042786
80,0.5328244566917419,0.6827967762947083,-0.18454138934612274,0.9903542399406433,0.31741681694984436,0.6758930683135986,-0.26703834533691406,0.9687867164611816,0.5675053596496582,0.7569485306739807,0.23818622529506683,0.9845263361930847
81,0.5293802618980408,0.6810951232910156,-0.16435779631137848,0.9908761382102966,0.30721473693847656,0.667314887046814,-0.2667599022388458,0.9718313217163086,0.5637677907943726,0.756245493888855,0.3044814169406891,0.9856378436088562
82,0.5211219787597656,0.6699802279472351,-0.16477113962173462,0.9913749694824219,0.2938622534275055,0.6543118953704834,-0.3530716598033905,0.974545419216156,0.5610755681991577,0.7556619048118591,0.2233119010925293,0.9867042303085327
83,0.5169347524642944,0.6599625945091248,-0.2307092547416687,0.9919030666351318,0.29023030400276184,0.643892228603363,-0.3676571846008301,0.9769900441169739,0.5564742088317871,0.7531410455703735,0.12733514606952667,0.9877721667289734
84,0.4945594370365143,0.654132068157196,-0.23488245904445648,0.9924187660217285,0.28528329730033875,0.6387873291969299,-0.38677024841308594,0.9791934490203857,0.5433851480484009,0.7493249177932739,0.09110227227210999,0.9887402057647705
85,0.47735533118247986,0.6448413729667664,-0.24060437083244324,0.9923803806304932,0.2837737500667572,0.6356070041656494,-0.33061856031417847,0.9809871315956116,0.5102526545524597,0.7446157932281494,0.07212657481431961,0.9891397356987
86,0.4655575156211853,0.6390103697776794,-0.25118526816368103,0.9923713803291321,0.2826104462146759,0.63950115442276,-0.3096327483654022,0.9826713800430298,0.4591681957244873,0.7365856170654297,0.08327702432870865,0.9891499280929565
87,0.45733705163002014,0.644206166267395,-0.2429889589548111,0.9912154674530029,0.2711575925350189,0.6425431370735168,-0.3470982611179352,0.9841978549957275,0.4012255072593689,0.7389112114906311,0.08524800837039948,0.9886146783828735
88,0.4468645751476288,0.6459397673606873,-0.16694727540016174,0.9890663027763367,0.2576007843017578,0.656487226486206,-0.28215083479881287,0.985399067401886,0.3636232912540436,0.7454037070274353,0.11321470886468887,0.9871736168861389
89,0.43609970808029175,0.6625934839248657,-0.05286242440342903,0.9852068424224854,0.24193409085273743,0.6730756759643555,-0.23616433143615723,0.9863578081130981,0.3253715932369232,0.7595733404159546,0.24802124500274658,0.9856781959533691
90,0.42389893531799316,0.6761402487754822,-0.008912510238587856,0.9819150567054749,0.24044997990131378,0.6713123917579651,-0.2790531516075134,0.9873111248016357,0.30555960536003113,0.7705449461936951,0.21267059445381165,0.9838078618049622
91,0.43234017491340637,0.6780215501785278,-0.08162868022918701,0.9813587069511414,0.2399008572101593,0.6704155802726746,-0.3523436486721039,0.9884302616119385,0.31294503808021545,0.7709157466888428,0.07809437066316605,0.98354172706604
92,0.4412212371826172,0.6758429408073425,-0.23656605184078217,0.9827568531036377,0.2334612011909485,0.6779016256332397,-0.0868997722864151,0.9893501996994019,0.3366960883140564,0.7701753973960876,0.09089233726263046,0.9843579530715942
93,0.464567095041275,0.6751239895820618,-0.42665350437164307,0.9842783212661743,0.22867316007614136,0.6845702528953552,-0.11843844503164291,0.9900935292243958,0.3522503674030304,0.7451724410057068,0.10743306577205658,0.9849928617477417
94,0.4985712170600891,0.6614197492599487,-0.41956189274787903,0.9856444001197815,0.23300273716449738,0.6800172328948975,-0.14911788702011108,0.9907717704772949,0.39041048288345337,0.7398620247840881,0.11585509777069092,0.9855583310127258
95,0.5105572938919067,0.6564494371414185,-0.3138088285923004,0.986900806427002,0.23888060450553894,0.6764342188835144,-0.13412225246429443,0.9914760589599609,0.4512319564819336,0.7377651333808899,0.2973913252353668,0.9864367842674255
96,0.5170523524284363,0.6450389623641968,-0.37813469767570496,0.988064706325531,0.27443793416023254,0.661943793296814,-0.1254701167345047,0.9920210242271423,0.4979567229747772,0.734551727771759,0.03782575950026512,0.9874401688575745
97,0.5277617573738098,0.6478227376937866,-0.13455252349376678,0.9891003370285034,0.30326372385025024,0.6562395095825195,-0.04317528009414673,0.9925694465637207,0.5445860624313354,0.7374651432037354,0.3244490325450897,0.9883912205696106
98,0.5336866974830627,0.648332953453064,-0.24247565865516663,0.9900783896446228,0.3338342607021332,0.6473374962806702,-0.1059335395693779,0.9929934740066528,0.569738507270813,0.7412450313568115,0.17081573605537415,0.989368736743927
99,0.546363890171051,0.6512107253074646,-0.22751985490322113,0.9909914135932922,0.3567422330379486,0.645335853099823,-0.4160703420639038,0.9935467839241028,0.5918892621994019,0.7437715530395508,0.3135901093482971,0.9902857542037964
100,0.558146595954895,0.6655125021934509,-0.19202516973018646,0.9917848706245422,0.379167377948761,0.648476243019104,-0.33950093388557434,0.994021475315094,0.6019735932350159,0.7484361529350281,0.34859585762023926,0.9910765886306763
101,0.5630506873130798,0.6699652075767517,-0.20063631236553192,0.992491602897644,0.3998570442199707,0.6644313931465149,-0.13234348595142365,0.9942432641983032,0.6111831665039062,0.7621127963066101,0.2490125596523285,0.9918289184570312
102,0.5615193843841553,0.6721983551979065,-0.29330822825431824,0.9930400848388672,0.41851556301116943,0.6728658080101013,0.06197815760970116,0.9936710596084595,0.6111412048339844,0.763431966304779,0.03809202462434769,0.9924781322479248
103,0.5639849305152893,0.6768323183059692,-0.31077098846435547,0.9934872388839722,0.42009758949279785,0.6755983829498291,-0.08382339030504227,0.9936233162879944,0.6048147678375244,0.76106196641922,0.1640317142009735,0.9930108785629272
104,0.5715745687484741,0.6808656454086304,-0.30221137404441833,0.9936651587486267,0.41251420974731445,0.6737067699432373,-0.3074946701526642,0.9937664866447449,0.6003494262695312,0.7599341869354248,0.23883923888206482,0.993334949016571
105,0.5797758102416992,0.6782745718955994,-0.23146094381809235,0.9941030740737915,0.401146799325943,0.6659719944000244,-0.3804263174533844,0.9942880868911743,0.6015830636024475,0.7594640851020813,0.3424360156059265,0.993855357170105
106,0.5842966437339783,0.6768879294395447,-0.20088514685630798,0.9944072365760803,0.3916465640068054,0.653523325920105,-0.44054779410362244,0.994759202003479,0.6019075512886047,0.7590253949165344,0.35933464765548706,0.9942482709884644
107,0.5851295590400696,0.6731365323066711,-0.21459345519542694,0.9944624900817871,0.38941261172294617,0.6383970975875854,-0.45189204812049866,0.9951503276824951,0.6046997308731079,0.7588664293289185,0.29640287160873413,0.9945060610771179
108,0.5823488831520081,0.661632239818573,-0.1387692093849182,0.9943492412567139,0.38620850443840027,0.6324854493141174,-0.43102774024009705,0.9954742193222046,0.6025234460830688,0.7586432695388794,0.30347585678100586,0.9946873784065247
109,0.5789372324943542,0.6576890349388123,-0.1060943603515625,0.9945612549781799,0.3837488293647766,0.634764552116394,-0.3643060028553009,0.995823085308075,0.5991318225860596,0.75416499376297,0.355567991733551,0.9949154853820801
110,0.5768588781356812,0.6528951525688171,-0.08825501054525375,0.9946600198745728,0.38864174485206604,0.6348692774772644,-0.15369702875614166,0.9959293603897095,0.5911832451820374,0.7506224513053894,0.39441052079200745,0.9949975609779358
111,0.566058337688446,0.6491689682006836,-0.11131592094898224,0.99471515417099,0.3999553322792053,0.6367513537406921,-0.1187465563416481,0.9958547949790955,0.5679987668991089,0.7499481439590454,0.34275299310684204,0.9949778914451599
112,0.5476901531219482,0.6421098709106445,-0.3527809977531433,0.9943552017211914,0.4168778955936432,0.638964831829071,-0.015031653456389904,0.9931463599205017,0.5436805486679077,0.7552360892295837,-0.07461393624544144,0.9948005080223083
113,0.5336788296699524,0.6465207934379578,-0.34045350551605225,0.993607759475708,0.42003265023231506,0.6541445851325989,0.11087442189455032,0.9871767163276672,0.5270492434501648,0.7663271427154541,-0.11284739524126053,0.9943841695785522
114,0.5251001119613647,0.6541581749916077,-0.2840426564216614,0.991247832775116,0.42641353607177734,0.6646791100502014,0.06135309860110283,0.9799712300300598,0.5255773663520813,0.766483724117279,-0.050720151513814926,0.9919153451919556
115,0.5068918466567993,0.6728032231330872,-0.11403689533472061,0.9900191426277161,0.4240778684616089,0.6686403751373291,0.10142963379621506,0.9732838273048401,0.5202927589416504,0.768997073173523,0.189350888133049,0.9909944534301758
116,0.5029574036598206,0.6772557497024536,-0.027933597564697266,0.9887586832046509,0.42001011967658997,0.6709460020065308,0.08901499211788177,0.9729974269866943,0.509251594543457,0.775823175907135,0.35966870188713074,0.9905473589897156
117,0.5065843462944031,0.6769905090332031,-0.09277893602848053,0.9886531829833984,0.40359702706336975,0.667407214641571,0.028850648552179337,0.9739923477172852,0.5084176063537598,0.7737096548080444,0.30779826641082764,0.9905864596366882
118,0.5084393620491028,0.6768494248390198,-0.27584582567214966,0.9868065118789673,0.37548530101776123,0.6365865468978882,-0.47476112842559814,0.9752174019813538,0.5052707195281982,0.7724024653434753,0.10010118782520294,0.9901280403137207
119,0.5106095671653748,0.6742680072784424,-0.24264350533485413,0.9863733649253845,0.33931028842926025,0.6174200773239136,-0.4439775049686432,0.9771124720573425,0.5049336552619934,0.7716938853263855,0.11243879050016403,0.9893758893013
120,0.512546718120575,0.6766718029975891,-0.1764482706785202,0.986262857913971,0.3195083737373352,0.593309223651886,-0.42833399772644043,0.9788742661476135,0.5034142136573792,0.7722750306129456,0.25129783153533936,0.9887502789497375
121,0.5164965391159058,0.6828042268753052,-0.13507574796676636,0.9867967367172241,0.3142462372779846,0.5687074065208435,-0.520970344543457,0.9805472493171692,0.5006549954414368,0.7767655253410339,0.3205206096172333,0.9888395667076111
122,0.522777259349823,0.6864050626754761,-0.13911272585391998,0.9877306818962097,0.31157010793685913,0.5535441040992737,-0.4720621705055237,0.9819780588150024,0.5015740990638733,0.7795839905738831,0.29555824398994446,0.9895125031471252
123,0.5285969972610474,0.6835048198699951,-0.27843165397644043,0.9888547658920288,0.2953593134880066,0.5455114841461182,0.030485263094305992,0.9829973578453064,0.5037825107574463,0.7804460525512695,-0.05531365051865578,0.9904307723045349
124,0.528669536113739,0.6818837523460388,-0.24803997576236725,0.9899351000785828,0.2655646800994873,0.5443810224533081,0.16031022369861603,0.9843538403511047,0.5084908604621887,0.7816320657730103,0.00061075045960024,0.9913448691368103
125,0.5276089310646057,0.6691586375236511,-0.20827777683734894,0.9846760034561157,0.41599753499031067,0.6180897951126099,-0.041820552200078964,0.9668686985969543,0.5140344500541687,0.7720540761947632,-0.028069669380784035,0.9862110614776611
126,0.5260445475578308,0.669202983379364,-0.11435665190219879,0.9768186211585999,0.4116852283477783,0.6390230059623718,-0.07777728885412216,0.9597020149230957,0.518643856048584,0.765852689743042,0.16691316664218903,0.9765522480010986
126,0.5161498188972473,0.6657154560089111,-0.07581468671560287,0.9780638813972473,0.2601122260093689,0.5755327939987183,-0.10960905253887177,0.9630999565124512,0.518515944480896,0.7685957551002502,0.15539996325969696,0.9779455065727234
128,0.5047996640205383,0.6652861833572388,-0.11812489479780197,0.9783709645271301,0.2417709082365036,0.5621967911720276,-0.12315844744443893,0.96528160572052,0.5183266997337341,0.7692527174949646,0.12138358503580093,0.9785788059234619
129,0.4956013560295105,0.6747991442680359,-0.0931815430521965,0.9798951745033264,0.2557673156261444,0.5582104921340942,-0.1919243484735489,0.9681671261787415,0.5172172784805298,0.7758967280387878,0.21679522097110748,0.9801031351089478
130,0.49400147795677185,0.6749035716056824,-0.11574376374483109,0.9813270568847656,0.2687581777572632,0.5516453981399536,-0.2394111007452011,0.9710533618927002,0.5148579478263855,0.7797707319259644,0.1479535847902298,0.9817385077476501
131,0.4978771507740021,0.6758171916007996,-0.10813529044389725,0.9825427532196045,0.2775190472602844,0.5460033416748047,-0.321879506111145,0.9735307693481445,0.5093461871147156,0.7801133990287781,0.13440756499767303,0.9830746054649353
132,0.49998173117637634,0.6778869032859802,-0.10362953692674637,0.9839029312133789,0.30489933490753174,0.5459895730018616,-0.43817904591560364,0.9759709239006042,0.5054959654808044,0.7800678610801697,0.12849020957946777,0.9844269752502441
133,0.500954806804657,0.6802691221237183,-0.1079496219754219,0.9852361083030701,0.34639766812324524,0.5392364859580994,-0.6811347007751465,0.978248655796051,0.5000553727149963,0.7799179553985596,0.12557870149612427,0.985725462436676
