frame,25_x,25_y,25_z,25_visibility,26_x,26_y,26_z,26_visibility,27_x,27_y,27_z,27_visibility
81,0.7160075306892395,0.8471739888191223,-0.0008371500298380852,0.949988842010498,0.4558815360069275,0.8109225630760193,0.10471386462450027,0.9639527201652527,0.6650363802909851,0.9712441563606262,0.618786096572876,0.61417156457901
82,0.7112651467323303,0.8397080898284912,0.0003156143066007644,0.9547370672225952,0.4562385082244873,0.809255838394165,0.20909622311592102,0.9670743346214294,0.671034574508667,0.9710108637809753,0.5009948015213013,0.6517128944396973
83,0.710970401763916,0.8399477601051331,-0.005554482340812683,0.9590414762496948,0.45931434631347656,0.8115195631980896,0.18307140469551086,0.96976637840271,0.6788507699966431,0.9736793041229248,0.5081800222396851,0.6850835680961609
84,0.7111231684684753,0.8362018465995789,-0.00902425218373537,0.9629131555557251,0.4607177674770355,0.808775782585144,0.16391021013259888,0.9722557067871094,0.6927793025970459,0.9780167937278748,0.5047245621681213,0.7152031064033508
85,0.7112722396850586,0.8359227776527405,-0.06004161760210991,0.9661949276924133,0.4605697989463806,0.8054764270782471,0.14699044823646545,0.9739882946014404,0.7028045058250427,0.9789072275161743,0.3278288245201111,0.7417053580284119
86,0.7103875875473022,0.8308725357055664,-0.07715845108032227,0.969355046749115,0.4613049030303955,0.8034724593162537,0.12811073660850525,0.9759587049484253,0.7046138048171997,0.9790886044502258,0.2198946624994278,0.7664872407913208
87,0.710383415222168,0.8307706117630005,-0.08668069541454315,0.9721295833587646,0.4623123109340668,0.8033859729766846,0.12903369963169098,0.977461040019989,0.7142651677131653,0.9802674651145935,0.13675439357757568,0.7884835600852966
88,0.7103911638259888,0.8265296816825867,-0.10228567570447922,0.9745780825614929,0.4631209075450897,0.7979141473770142,0.1586822271347046,0.9787421822547913,0.7189260125160217,1.0090895891189575,0.12561993300914764,0.8081478476524353
89,0.7124413251876831,0.8264831900596619,-0.1406603902578354,0.9769327044487,0.4655139744281769,0.7938277721405029,0.2611437141895294,0.980118453502655,0.7371871471405029,1.018571138381958,0.0061708237044513226,0.8265157341957092
90,0.7123706936836243,0.8272672891616821,-0.1416000872850418,0.978937029838562,0.4655415117740631,0.7892806529998779,0.3052845001220703,0.9806814789772034,0.7384577989578247,1.0220459699630737,-0.013871900737285614,0.8425933122634888
91,0.7097626328468323,0.8221169710159302,-0.14835408329963684,0.9808389544487,0.4670059084892273,0.7866255640983582,0.39745575189590454,0.9809325337409973,0.7447910904884338,1.0173667669296265,-0.059945594519376755,0.8572438359260559
92,0.7092151045799255,0.8147057294845581,-0.14863795042037964,0.9825323820114136,0.4681517481803894,0.7852197289466858,0.45835617184638977,0.9809408783912659,0.7476989030838013,1.0113153457641602,-0.031999941915273666,0.8700693249702454
93,0.7094246745109558,0.8115227222442627,-0.1407744586467743,0.9840391278266907,0.46792325377464294,0.7823260426521301,0.3878968358039856,0.9816644787788391,0.7590708136558533,1.0027002096176147,-0.051257941871881485,0.8819634318351746
94,0.709442138671875,0.802772581577301,-0.1592617779970169,0.9853867888450623,0.46797099709510803,0.7788798809051514,0.41614896059036255,0.98212069272995,0.762694239616394,0.9922639727592468,-0.11778715997934341,0.8926792144775391
95,0.7124630212783813,0.7978521585464478,-0.15143939852714539,0.9866193532943726,0.46799135208129883,0.7766772508621216,0.40450534224510193,0.982738196849823,0.7676311731338501,0.9824103116989136,-0.08301550149917603,0.902373194694519
96,0.7132353782653809,0.7893836498260498,-0.14788180589675903,0.9877990484237671,0.46853241324424744,0.7736284136772156,0.37552085518836975,0.9836277961730957,0.7649367451667786,0.9717486500740051,-0.055036596953868866,0.9114655256271362
97,0.7130034565925598,0.7794816493988037,-0.14051911234855652,0.9888572692871094,0.4697592854499817,0.770266592502594,0.31741049885749817,0.9847097992897034,0.7536341547966003,0.9612680673599243,0.030315356329083443,0.9198055863380432
98,0.7140790224075317,0.7723936438560486,-0.0755293220281601,0.9897423982620239,0.47120097279548645,0.7697364091873169,0.15578997135162354,0.985826849937439,0.7347008585929871,0.9454367756843567,0.35407283902168274,0.9270431399345398
99,0.7240758538246155,0.7683567404747009,0.006801141891628504,0.9903906583786011,0.473531037569046,0.7676466107368469,0.10155552625656128,0.9868123531341553,0.7156471014022827,0.9339315295219421,0.526616096496582,0.9332053065299988
100,0.7331185936927795,0.7661247253417969,0.07063785195350647,0.9909445643424988,0.47690311074256897,0.7649227976799011,0.08095572888851166,0.9877226948738098,0.7100495100021362,0.9162861108779907,0.5895891189575195,0.9385930895805359
101,0.7372263073921204,0.7634477615356445,0.07205766439437866,0.991102933883667,0.4846232533454895,0.7651852965354919,0.05457247421145439,0.988359808921814,0.7013919949531555,0.8987909555435181,0.6904130578041077,0.9422858357429504
102,0.7398982048034668,0.756894052028656,0.03973984345793724,0.9912741184234619,0.4873448610305786,0.7659909725189209,0.017982587218284607,0.9890486001968384,0.6870365142822266,0.8637744188308716,0.9165457487106323,0.9444888234138489
103,0.7460527420043945,0.7530288696289062,-0.13685910403728485,0.9913665652275085,0.48718443512916565,0.7665641903877258,-0.06623544543981552,0.9895913004875183,0.688101053237915,0.8292950987815857,0.874893069267273,0.9438364505767822
104,0.7463136315345764,0.7524710297584534,-0.11316532641649246,0.9913676381111145,0.4898378849029541,0.7663771510124207,-0.04667859524488449,0.9899702668190002,0.6821869015693665,0.8165890574455261,0.9469058513641357,0.9415439367294312
105,0.7496501803398132,0.7374521493911743,-0.051424913108348846,0.9905729293823242,0.4939958453178406,0.7635058164596558,-0.05163129046559334,0.9902433156967163,0.6783934235572815,0.797560453414917,1.1860299110412598,0.9361952543258667
106,0.7500874400138855,0.7297374606132507,-0.04625062271952629,0.9904919862747192,0.49586808681488037,0.7622537016868591,-0.07695487886667252,0.9905148148536682,0.6768550872802734,0.7926575541496277,1.1281763315200806,0.9349653720855713
107,0.7453059554100037,0.7238467931747437,0.00777150085195899,0.9900720715522766,0.49883314967155457,0.7586596012115479,-0.05373360216617584,0.9906370043754578,0.6741401553153992,0.7864828705787659,1.0612765550613403,0.9342895746231079
108,0.7452237010002136,0.7161524295806885,0.08602162450551987,0.9896294474601746,0.5019932389259338,0.7526552081108093,-0.029879093170166016,0.9907642006874084,0.6736511588096619,0.7888571619987488,1.2019962072372437,0.933137059211731
109,0.7403090596199036,0.7125546932220459,0.12994346022605896,0.9878387451171875,0.5089905261993408,0.7489413022994995,-0.017633743584156036,0.990053653717041,0.6667786240577698,0.792300820350647,1.1247073411941528,0.9277503490447998
110,0.7345178127288818,0.7088211178779602,0.09234258532524109,0.9874259829521179,0.5135814547538757,0.747399628162384,-0.03804203122854233,0.9900323748588562,0.663482129573822,0.7911646962165833,1.0325886011123657,0.9275405406951904
110,0.727586567401886,0.7073904871940613,0.09208371490240097,0.98655766248703,0.5200780630111694,0.7431803345680237,-0.07049787044525146,0.9899845719337463,0.6585181355476379,0.7892873287200928,0.912436306476593,0.9264668822288513
112,0.7180733680725098,0.7027801871299744,0.15010206401348114,0.9860827922821045,0.5251626372337341,0.7403274774551392,-0.05851633846759796,0.9901781678199768,0.6548800468444824,0.7895786166191101,0.9167320132255554,0.9257278442382812
113,0.7089438438415527,0.7018263339996338,0.1633569300174713,0.9854455590248108,0.5300993919372559,0.7402740120887756,-0.051055267453193665,0.990397572517395,0.6512051820755005,0.7879229187965393,0.9004952907562256,0.9257193207740784
114,0.7003883719444275,0.7016074061393738,0.1463472992181778,0.9853783845901489,0.5344952344894409,0.737946629524231,-0.06964192539453506,0.9908156991004944,0.6464560627937317,0.7874336838722229,0.7959088087081909,0.927348256111145
115,0.6963450908660889,0.7015676498413086,0.13010741770267487,0.9847328066825867,0.5429901480674744,0.7377524971961975,-0.07001276314258575,0.991028904914856,0.6468353867530823,0.7843119502067566,0.7871572375297546,0.9263609051704407
116,0.6935073137283325,0.6993076205253601,0.12396938353776932,0.984130322933197,0.5467993021011353,0.7375913262367249,-0.0685189813375473,0.9912762641906738,0.6448296308517456,0.7849003076553345,0.8255653381347656,0.9255834817886353
117,0.6923583149909973,0.6988842487335205,0.15498065948486328,0.9835458993911743,0.548172652721405,0.7351487874984741,-0.07103150337934494,0.9915937185287476,0.6419210433959961,0.7866855263710022,0.8334395289421082,0.926044225692749
118,0.6908738613128662,0.6990242600440979,0.15736231207847595,0.9832303524017334,0.5487836599349976,0.732789933681488,-0.06735119968652725,0.9919693470001221,0.6394752264022827,0.786990761756897,0.8611392378807068,0.9281268119812012
119,0.6914690732955933,0.6984158754348755,0.16424530744552612,0.983027994632721,0.5493776202201843,0.7276018261909485,-0.06647882610559464,0.9923279285430908,0.6382836103439331,0.7876855134963989,0.862590491771698,0.9307763576507568
120,0.6920922994613647,0.6986395120620728,0.15406766533851624,0.9830673933029175,0.5494095087051392,0.7250035405158997,-0.05874009057879448,0.9926816821098328,0.6375737190246582,0.7878290414810181,0.8813286423683167,0.9333742260932922
121,0.6920730471611023,0.6986333727836609,0.14935040473937988,0.9831313490867615,0.54879230260849,0.7189000248908997,-0.04940592125058174,0.9929633736610413,0.637703001499176,0.7876344323158264,0.8808775544166565,0.9363918304443359
122,0.6922591924667358,0.6988347768783569,0.14681053161621094,0.98309326171875,0.5485388040542603,0.7144079804420471,-0.0215095616877079,0.9932395219802856,0.6366459131240845,0.7879011034965515,0.8434652090072632,0.9391579031944275
122,0.6911163926124573,0.6989274621009827,0.0939786285161972,0.982711911201477,0.5465958118438721,0.7092297673225403,0.008070140145719051,0.9930583834648132,0.6313193440437317,0.7899713516235352,0.756747305393219,0.9411677122116089
123,0.6891125440597534,0.6979382634162903,0.10782600939273834,0.9824087023735046,0.5433886051177979,0.7024610042572021,0.04224623367190361,0.9928987622261047,0.629349410533905,0.791612982749939,0.7731224298477173,0.9437459707260132
125,0.6876538991928101,0.6973229050636292,0.1585799753665924,0.9825698733329773,0.5369408130645752,0.6944752335548401,0.09686382859945297,0.9929727911949158,0.6288817524909973,0.7928263545036316,0.7238686084747314,0.9470217227935791
126,0.6869152188301086,0.6948069334030151,0.17114348709583282,0.9829397797584534,0.5303357243537903,0.6888708472251892,0.11132105439901352,0.9932411909103394,0.6290038228034973,0.7926778793334961,0.6547455191612244,0.9502179026603699
127,0.6850578188896179,0.6938658952713013,0.1697901338338852,0.9836675524711609,0.520136833190918,0.682801365852356,0.1058831587433815,0.9935120940208435,0.6285752058029175,0.7926158905029297,0.6565170884132385,0.9534156322479248
128,0.6840171217918396,0.6925799250602722,0.16406524181365967,0.9841284155845642,0.5125876665115356,0.6790459156036377,0.1160910353064537,0.9936933517456055,0.6287291646003723,0.7925164103507996,0.6772357225418091,0.956205427646637
129,0.6839568614959717,0.6911563873291016,0.14447158575057983,0.9846521615982056,0.5049520134925842,0.6729523539543152,0.15807975828647614,0.9938291907310486,0.6288223266601562,0.7923214435577393,0.6193451881408691,0.9589561820030212
130,0.6840571165084839,0.6901893019676208,0.0914880782365799,0.9851316213607788,0.4997459650039673,0.6721542477607727,0.14692838490009308,0.9939969778060913,0.6294724345207214,0.7921885251998901,0.5702468156814575,0.9615252017974854
131,0.6840785145759583,0.6883032917976379,0.10241113603115082,0.9848211407661438,0.4940071403980255,0.66697758436203,0.18814793229103088,0.9938805103302002,0.6295703053474426,0.7911816239356995,0.6127827167510986,0.9632017612457275
132,0.6839084029197693,0.6873809695243835,0.10586632788181305,0.9847747087478638,0.488075315952301,0.664420485496521,0.2665315866470337,0.9935988783836365,0.6296761631965637,0.7911834120750427,0.5227676630020142,0.9649547338485718
133,0.6839562058448792,0.6877354383468628,0.09599286317825317,0.9841943979263306,0.48077964782714844,0.6626466512680054,0.24536505341529846,0.9931216239929199,0.6298155188560486,0.7907965183258057,0.5516679286956787,0.9659770131111145
134,0.680964469909668,0.6869275569915771,0.09813681989908218,0.9831704497337341,0.47737008333206177,0.6559849977493286,0.2148415446281433,0.9926203489303589,0.6299465894699097,0.790799081325531,0.43025538325309753,0.9671478271484375
135,0.6810740232467651,0.6871704459190369,0.07080657035112381,0.9817593097686768,0.47497129440307617,0.6534340977668762,0.19306765496730804,0.9916778802871704,0.6300490498542786,0.7912102341651917,0.4578506350517273,0.9676046371459961
136,0.6807103753089905,0.6863994598388672,0.08083231747150421,0.9795486927032471,0.4725443422794342,0.6474224925041199,0.1341206282377243,0.9907387495040894,0.6300263404846191,0.7912035584449768,0.47087281942367554,0.9671531319618225
137,0.6778298616409302,0.6830047965049744,0.05243987962603569,0.9780900478363037,0.4732789099216461,0.6418048739433289,0.17379066348075867,0.9892381429672241,0.630126416683197,0.791496992111206,0.3358246088027954,0.9676111936569214
138,0.6755334734916687,0.6822760701179504,-0.006563716102391481,0.976689875125885,0.47058823704719543,0.6414105892181396,0.14760009944438934,0.9874052405357361,0.6302279233932495,0.7918039560317993,0.3045921325683594,0.968036949634552
139,0.6704804301261902,0.6825164556503296,-0.022391119971871376,0.9746483564376831,0.4690166115760803,0.6408608555793762,0.0965721532702446,0.985183596611023,0.6303087472915649,0.7918030619621277,0.30868253111839294,0.967671811580658
140,0.6587300896644592,0.6788643598556519,0.011001186445355415,0.9739183187484741,0.470253050327301,0.641667902469635,0.21761348843574524,0.9825966954231262,0.6301590204238892,0.7921664118766785,0.2810535132884979,0.9686885476112366
141,0.648137092590332,0.6758203506469727,0.00904717668890953,0.9737260341644287,0.4712802767753601,0.6409417390823364,0.32910746335983276,0.9793075919151306,0.6300663352012634,0.7923534512519836,0.2568163275718689,0.9700216054916382
142,0.6427749395370483,0.6748475432395935,0.01896192878484726,0.9742799997329712,0.4719409942626953,0.6422863006591797,0.32876893877983093,0.9780036807060242,0.6301056742668152,0.7923324108123779,0.28735896944999695,0.97156822681427
143,0.6313327550888062,0.6705633997917175,0.01988111063838005,0.9748177528381348,0.4721824526786804,0.6420758962631226,0.3631487786769867,0.9765738248825073,0.6299642324447632,0.7918535470962524,0.2664448618888855,0.9732913970947266
144,0.62619549036026,0.6704599857330322,0.03153093159198761,0.9750004410743713,0.47036460041999817,0.6426610946655273,0.37723419070243835,0.9761937856674194,0.6293355822563171,0.7913726568222046,0.3044053614139557,0.9746891260147095
145,0.6199113130569458,0.6681253910064697,0.025382263585925102,0.9752803444862366,0.46862557530403137,0.6426103711128235,0.3484480679035187,0.9758443236351013,0.627552330493927,0.7911710143089294,0.267853319644928,0.9760436415672302
146,0.6130327582359314,0.6667028665542603,0.014832896180450916,0.9755415916442871,0.46460092067718506,0.6428334712982178,0.35192474722862244,0.9748924970626831,0.6256366968154907,0.7909353375434875,0.2363997995853424,0.9773353338241577
147,0.6104748249053955,0.6657333970069885,0.01803305558860302,0.976074755191803,0.4601818323135376,0.6417495012283325,0.37475165724754333,0.9747572541236877,0.6233441829681396,0.7891601920127869,0.258604496717453,0.9785334467887878
148,0.6040062308311462,0.6614867448806763,-0.008377209305763245,0.9765964150428772,0.45646700263023376,0.6391168236732483,0.36130082607269287,0.9744398593902588,0.6226682066917419,0.7877232432365417,0.2014203816652298,0.9796674847602844
149,0.5955778956413269,0.6597242951393127,-0.03330271691083908,0.9769039750099182,0.45351311564445496,0.6386520266532898,0.34898847341537476,0.9735265970230103,0.6194013953208923,0.7866076231002808,0.16043497622013092,0.9806848764419556
150,0.5926119685173035,0.6583581566810608,-0.06781584024429321,0.9779925346374512,0.4511076807975769,0.6371913552284241,0.34298667311668396,0.9733666181564331,0.6167469620704651,0.7867125272750854,0.09527265280485153,0.9820611476898193
151,0.5870474576950073,0.6551418900489807,-0.06056193634867668,0.9792283177375793,0.44798606634140015,0.6369965672492981,0.3467916250228882,0.9734888672828674,0.6139230132102966,0.7861093282699585,0.11206512153148651,0.9833552837371826
152,0.579131543636322,0.6537143588066101,-0.08261852711439133,0.9806962609291077,0.44618308544158936,0.6368849873542786,0.3429671823978424,0.9736399054527283,0.6121468544006348,0.7852953672409058,0.05458155274391174,0.9846540689468384
153,0.5736820697784424,0.6531354188919067,-0.06362074613571167,0.9821904897689819,0.4441564083099365,0.6368919610977173,0.36796435713768005,0.9742003679275513,0.6101981997489929,0.7839468121528625,0.10155308991670609,0.9858564138412476
154,0.5698570609092712,0.6523131728172302,-0.056728560477495193,0.9833931922912598,0.4411155879497528,0.6366380453109741,0.2911614179611206,0.9744168519973755,0.6061244606971741,0.780448853969574,0.11089500039815903,0.9868559241294861
155,0.5626822710037231,0.6519798636436462,-0.07286874949932098,0.9843395352363586,0.4398559629917145,0.636722981929779,0.28772199153900146,0.973821222782135,0.601631760597229,0.7794277667999268,0.05410486459732056,0.9876774549484253
156,0.5577159523963928,0.6520956158638,-0.0776343047618866,0.9854471683502197,0.4374283254146576,0.6367480158805847,0.27013924717903137,0.9730820655822754,0.5979290008544922,0.7791249752044678,0.037730149924755096,0.9884297847747803
157,0.5566917657852173,0.6525801420211792,-0.07258183509111404,0.986384928226471,0.4348393678665161,0.6374064683914185,0.2810288667678833,0.972740650177002,0.5968480110168457,0.7792686223983765,0.0629587471485138,0.9889508485794067
158,0.5525196194648743,0.6528850793838501,-0.08325617015361786,0.9872956871986389,0.4316151738166809,0.6377058625221252,0.2839869260787964,0.9720658659934998,0.5930666327476501,0.7792848944664001,0.03692108020186424,0.9894558787345886
159,0.5484366416931152,0.6531985402107239,-0.08985692262649536,0.9883192181587219,0.4280189573764801,0.6377527117729187,0.28539788722991943,0.972285807132721,0.5900810360908508,0.779410183429718,0.03426096960902214,0.9900134801864624
160,0.5454785227775574,0.654869019985199,-0.09444835036993027,0.9891899824142456,0.424247682094574,0.6377896070480347,0.2886129915714264,0.9721570611000061,0.586777925491333,0.779500424861908,0.03475835174322128,0.9904024004936218
161,0.5396592020988464,0.6555373072624207,-0.10482970625162125,0.9899582266807556,0.4195299446582794,0.6377547979354858,0.26376795768737793,0.9724791646003723,0.5832035541534424,0.7798013091087341,0.019537849351763725,0.9908971190452576
162,0.532810389995575,0.6555766463279724,-0.1187373548746109,0.9906257390975952,0.417438268661499,0.6376240253448486,0.23729979991912842,0.971828043460846,0.5790672302246094,0.7798464298248291,0.0019160346128046513,0.9912227988243103
163,0.5292167663574219,0.6560484766960144,-0.12918385863304138,0.9911352396011353,0.413055956363678,0.6376341581344604,0.22559702396392822,0.971118688583374,0.577305793762207,0.7806280255317688,-0.02211614139378071,0.9915459752082825
164,0.5255067944526672,0.6560689806938171,-0.18123818933963776,0.9915696382522583,0.40747755765914917,0.6370278000831604,0.21440555155277252,0.9697055220603943,0.574398398399353,0.7813575267791748,-0.11856082081794739,0.9919854998588562
165,0.5230557918548584,0.6563655138015747,-0.17240652441978455,0.9920325875282288,0.40571579337120056,0.6366039514541626,0.21529191732406616,0.9687724113464355,0.5729732513427734,0.7818326354026794,-0.09352890402078629,0.9922921061515808
166,0.5204403400421143,0.6564562320709229,-0.17841382324695587,0.9925509691238403,0.4033309817314148,0.6364697813987732,0.21663060784339905,0.9682819247245789,0.5729261040687561,0.7819753885269165,-0.10663916170597076,0.9926968812942505
167,0.5182896256446838,0.6540259718894958,-0.193930983543396,0.9931036829948425,0.40078434348106384,0.6352894306182861,0.20923462510108948,0.9680374264717102,0.5733463764190674,0.7816001176834106,-0.15010994672775269,0.993157684803009
168,0.5205368995666504,0.6511890292167664,-0.194938063621521,0.9936268925666809,0.3990671634674072,0.6341012120246887,0.21123512089252472,0.9686300158500671,0.5740682482719421,0.7808798551559448,-0.1486610621213913,0.9935747385025024
169,0.5221977829933167,0.6478356122970581,-0.20196227729320526,0.9940637946128845,0.3998885154724121,0.6328099370002747,0.21058453619480133,0.9693260192871094,0.5744848251342773,0.7796584367752075,-0.1683962643146515,0.9939467310905457
170,0.5247546434402466,0.6471364498138428,-0.18779654800891876,0.9944484233856201,0.4010535776615143,0.6325691938400269,0.2142358124256134,0.970673143863678,0.5746361017227173,0.7771931290626526,-0.1323395073413849,0.9942966103553772
171,0.5267573595046997,0.6429619193077087,-0.18544626235961914,0.994735598564148,0.40175893902778625,0.6308416724205017,0.19456616044044495,0.9715754389762878,0.5763240456581116,0.7733197808265686,-0.1175287738442421,0.9945628643035889
172,0.5326207280158997,0.6412586569786072,-0.17940932512283325,0.9950210452079773,0.4037231206893921,0.6300899982452393,0.1982576549053192,0.972862958908081,0.5784966349601746,0.76687091588974,-0.06483589857816696,0.994744598865509
173,0.5383799076080322,0.639211118221283,-0.16449296474456787,0.995205819606781,0.4059482216835022,0.6291207671165466,0.1654791533946991,0.9738993644714355,0.5808106660842896,0.7594777941703796,-0.022657610476017,0.9949065446853638
174,0.5453070998191833,0.6384566426277161,-0.12296577543020248,0.9952989220619202,0.4082566499710083,0.6284757256507874,0.1589733362197876,0.9752420783042908,0.5831233859062195,0.7551230192184448,0.037316080182790756,0.9949356317520142
175,0.5536153316497803,0.6388760805130005,-0.12704907357692719,0.9954665899276733,0.41098177433013916,0.6284987330436707,0.1709364503622055,0.9766964316368103,0.584636390209198,0.752208411693573,0.03650437667965889,0.9950993061065674
176,0.5593613982200623,0.6383838653564453,-0.09431231021881104,0.995586097240448,0.4164380133152008,0.6285119652748108,0.17483069002628326,0.9781091213226318,0.5852670669555664,0.7482150793075562,0.10039595514535904,0.9952495098114014
177,0.5640765428543091,0.6369554996490479,-0.09086565673351288,0.9957876205444336,0.4198368489742279,0.6283113956451416,0.15740308165550232,0.9798745512962341,0.5855903625488281,0.7436754107475281,0.17628328502178192,0.9954277873039246
178,0.5670222043991089,0.6335543394088745,-0.050816137343645096,0.9959239363670349,0.42494282126426697,0.6279743313789368,0.16107968986034393,0.9814477562904358,0.5852991938591003,0.7358776926994324,0.21604709327220917,0.9954590797424316
179,0.5714786648750305,0.6325863003730774,-0.033600401133298874,0.9959327578544617,0.42945626378059387,0.6280347108840942,0.14195775985717773,0.9828201532363892,0.5811466574668884,0.7287746667861938,0.2732943594455719,0.995250940322876
180,0.5717514753341675,0.6287605166435242,-0.012987232767045498,0.9959622621536255,0.4328323304653168,0.6280718445777893,0.13250625133514404,0.9841329455375671,0.5773203372955322,0.7217609882354736,0.31879571080207825,0.9950533509254456
181,0.5748410820960999,0.6254066824913025,0.010791042819619179,0.9959291219711304,0.4344039261341095,0.6280354261398315,0.11962173134088516,0.9853667616844177,0.575136661529541,0.7142149209976196,0.3430311679840088,0.9949197769165039
182,0.5797507762908936,0.623437225818634,0.012506255879998207,0.9958430528640747,0.4360736012458801,0.6279571652412415,0.08845219016075134,0.9865469932556152,0.5732579827308655,0.7077043652534485,0.41394391655921936,0.9947348833084106
183,0.5858103632926941,0.6237528324127197,-0.004150644410401583,0.9956588745117188,0.43842455744743347,0.6279747486114502,0.07082000374794006,0.9875765442848206,0.5712342858314514,0.7037555575370789,0.4686290919780731,0.9943224787712097
184,0.5899715423583984,0.6228721737861633,-0.018702959641814232,0.9954394102096558,0.439802885055542,0.6274923086166382,0.028562847524881363,0.988533616065979,0.568300724029541,0.698918342590332,0.48831087350845337,0.9938443303108215
185,0.5947738289833069,0.622544527053833,-0.0012318161316215992,0.9953168034553528,0.4424663782119751,0.6264775991439819,0.0348132848739624,0.9893971681594849,0.565019965171814,0.6972609758377075,0.5319006443023682,0.9934802651405334
186,0.5975407958030701,0.6203745007514954,0.0004888767725788057,0.995130717754364,0.44588103890419006,0.6261618733406067,0.047935035079717636,0.9901468753814697,0.5642056465148926,0.6985491514205933,0.526005744934082,0.9929916262626648
187,0.5993333458900452,0.6202172040939331,0.024957386776804924,0.9950657486915588,0.4487342834472656,0.6260979771614075,0.04057883098721504,0.9908578991889954,0.563116729259491,0.7007874250411987,0.5722405314445496,0.9926185607910156
188,0.5983107089996338,0.6206982731819153,0.027783116325736046,0.9947723150253296,0.45009922981262207,0.6260221004486084,0.03135779872536659,0.991489052772522,0.5601133704185486,0.7013638615608215,0.5842635631561279,0.9920296669006348
189,0.5984249114990234,0.6210606098175049,0.02816658280789852,0.9945654273033142,0.4505814015865326,0.6260422468185425,0.020459234714508057,0.9920810461044312,0.5591902732849121,0.7025858163833618,0.5769274234771729,0.9916312098503113
190,0.5982786417007446,0.6205145716667175,0.074952632188797,0.9943939447402954,0.4538812041282654,0.6255286931991577,0.016684168949723244,0.9926234483718872,0.5588802695274353,0.7035380005836487,0.5666472315788269,0.9914255738258362
191,0.5981876850128174,0.6204051375389099,0.07229776680469513,0.9941322803497314,0.4560001492500305,0.6254631876945496,-0.004015489015728235,0.9930889010429382,0.5586328506469727,0.7043057680130005,0.550951361656189,0.9910704493522644
192,0.5974918007850647,0.6202824115753174,0.07249627262353897,0.9940141439437866,0.4568016231060028,0.6251095533370972,-0.006340574473142624,0.9935182929039001,0.5573501586914062,0.7047662734985352,0.5375972390174866,0.9909569025039673
193,0.597015917301178,0.6198104023933411,0.09419844299554825,0.9940195083618164,0.4577997028827667,0.6248019337654114,-0.02277594432234764,0.9939668774604797,0.5567658543586731,0.7051170468330383,0.5216900110244751,0.990929365158081
